S025,Mean TradAgg,Mean SurvSAgg
2331999,1.4544201132908872,-0.7623878785782061
2332008,0.9366949059889432,-0.27800798684094663
2332011,1.2568402477291918,-0.32874546222190637
2332018,0.8970989059614288,0.7079482952526112
2461990,0.9303388182815735,1.4213229740812336
2461996,0.5625779661685024,1.2270791089262771
2462000,0.44435725086232625,1.3157343233917624
2462005,0.42801827884208343,1.6020181338685844
2462009,0.8085505907697663,1.8546650907726108
2462017,0.7962330890542111,2.4512335678106423
2501981,0.5190097081091455,0.11040754790101796
2501990,0.48846175218879173,0.7016445553928286
2501999,0.39673999944073796,1.144294638994544
2502006,0.5542677154130934,1.5110981698295813
2502008,0.47595201766004347,1.4109809261150332
2502018,0.4650669224853974,1.9055393936472922
2681996,-0.10854050351168078,-1.115828978478454
2682008,-0.5939883369364082,-1.145123907538437
2682009,-0.7964793291267326,-1.3189443269991337
2682014,-0.7371180306019175,-1.441261599915017
2682018,-1.01381906106942,-0.8205345469229314
2752013,-0.9106695845838337,-1.3717748823993225
2761981,0.9164685784108909,0.06411019860624571
2761990,1.1432776260359012,0.7118357742349075
2761997,1.749719208823441,1.1543296391943176
2761999,1.3147869224247384,0.7319001405410364
2762006,1.3389947024365643,1.1561425556057439
2762008,1.1892463331067689,0.9939838168284936
2762013,0.8790410381290688,1.1626818864927693
2762017,1.0826094328215277,1.979867870399319
2762018,0.8907522506471208,2.160879915445633
2882007,-1.7892295401715583,-0.7394643054094665
2882012,-1.831613782534272,-1.0502741134094142
3001999,0.45431977277930174,0.6221824214638358
3002008,0.03704935695643476,0.027480481964650184
3002017,0.2715829357107484,-0.28364498415424133
3202004,-1.5297692993048724,-0.4415232861981967
3202020,-1.0036728945416953,0.001684255358450378
3322016,-0.8553823451846501,0.06588935942911199
3442014,0.9093444902367727,0.34592938710464954
3442018,1.461958996833365,-0.05242870933400309
3481991,0.6266560695360864,-0.6374443862444357
3481998,0.7946090709477738,-0.07623338995649372
3481999,0.5051005855501364,-0.9345092219746837
3482008,0.6339378121059677,-0.39324642292763795
3482009,0.7039389125563551,-0.3006032589146613
3482018,0.5950957433179672,0.02719545318279738
3521984,-0.336674514417753,0.8782417273385653
3521990,0.05570949083489084,1.3573672693049346
3521999,-0.008411743619170652,1.9877723511134804
3522009,0.14527096358834862,2.429732536638769
3522017,0.5008490494582177,2.9128871679185604
3561990,-0.44064211481244353,-0.4888154678907143
3561995,-0.6280182491300121,-0.3604614479696563
3562001,-0.12682298003608972,-0.06736285781540167
3562006,-0.42235446396306087,-0.15246540787803345
3562012,-0.7062627830431278,-0.8637466696052516
3562023,-0.4469442785444002,-0.21878310064167747
3602001,-0.7904878273289547,-1.079907334458832
3602006,-0.431655369660646,-1.1118754139422344
3602018,-1.2165532644995178,-0.8441753502518475
3642020,-0.5350436090402881,-0.9256305708001225
3682013,-0.8252289833392428,-1.36998416923295
3721981,-1.3670721589128645,0.1227183133858
3721990,-1.3389293211788627,0.7549802944563192
3721999,-1.0823152680536028,1.0495134762775118
3722008,-0.8469212870247628,1.1275824685004439
3762001,0.1938285352125819,0.5856920674150231
3801981,0.23551719510055444,-0.49171799669574606
3801990,0.009679233121598931,0.400609984562891
3801999,0.027325886173673885,0.7276365061466588
3802005,-0.14922699738723283,0.44940982335798413
3802018,0.3492754747653843,0.8033715852209546
3921981,1.4420431174220163,0.011506540075178293
3921990,1.5901713106682256,0.23023542085732734
3921995,1.0693489954262376,0.7335282033313001
3922000,1.8090013289280138,0.8945813545291913
3922005,1.8580877767065953,0.7887768760764902
3922010,1.6355886929891321,0.8317972810921634
3922019,1.614365923655036,1.3085952595516348
3982011,-0.2737544593143867,-0.6634833749808181
3982018,-0.12667801185547176,-0.6816363296739814
4002001,-1.4382505246286015,-1.4696911485960968
4002007,-1.6449397982175233,-1.3297581026230383
4002014,-1.3802879851271417,-1.5203912595693396
4002018,-1.573624338690891,-1.2143674293483921
4042021,-0.9247497920185078,-0.27616296650209227
4102001,1.300312553301976,-0.23221631280566793
4102005,1.0357070862433875,-0.4168834170212581
4102010,0.9451049158210493,-0.26869368617114336
4102018,1.4567926422501924,-0.46542593601193677
4172003,0.0930637684097059,-1.0637034630730178
4172011,-0.5763423248758128,-0.7414463201560259
4172020,-1.3931751207754866,-0.5551082061799679
4222013,-0.08995330178409258,-0.8916346155313893
4222018,-0.531240841875674,-1.0762049709652493
4281996,1.5832323578741798,-0.41881825061923794
4281999,0.9182721828034003,-0.9699524334114616
4282008,0.8980396657018268,-0.4655600474033431
4282021,0.8422921582931618,-0.04424538080148496
4342014,-1.5757906564227298,-1.0055693201871743
4342022,-1.7528752140877868,-1.1317492332460288
4401997,1.1180138263826234,-1.067548718164082
4401999,1.051670324521204,-0.7486129037388491
4402008,0.9981397983898719,-0.7061875295774311
4402018,0.8644647270844085,-0.18025975046163645
4421999,0.39199693424633286,1.3577559150549408
4422008,0.32836194224143483,1.3838824930541043
4462019,1.2729930887488388,0.2096316280521247
4582006,-0.6145627345116335,-0.4332203853688027
4582012,-1.0297835309059986,-0.7080094538614299
4582018,0.05891556773847511,-0.3822797752856443
4622021,-1.3726849153789384,-0.6539986034999241
4662007,-1.3821453401809605,-0.11834551908700973
4701991,-1.7219732356996094,-0.27258499544387843
4701999,-1.4540022889511204,-0.3532426548124353
4702008,-1.268380702794735,0.17219023647683165
4841981,-0.9684235618025205,-0.7070352904405033
4841990,-0.3259141992802046,0.06484585553774348
4841996,-0.8160189160210991,0.08042624897634117
4842000,-1.4821771114677507,0.2954880047498859
4842005,-1.514484656683003,0.6304495681791032
4842012,-1.6237653689395843,0.5732836794495522
4842018,-1.0586280341732088,0.22362839900457124
4962020,0.7507003974347012,0.14960011109717755
4981996,0.694566599386779,-1.5767895372098972
4982002,1.034021416606569,-1.5665908366893453
4982006,0.834703546966796,-1.6653096534905765
4982008,0.18824847755912505,-1.5503278344205058
4991996,0.33796376081476553,-0.7368473029680851
4992001,1.0987102790211476,-1.0304590702849312
4992008,0.1899955551755341,-0.6545816908271729
4992019,-0.432648105375886,-0.018982987480040573
5042011,-1.0530680370150902,-1.5165687864437825
5042021,-0.3125052125781943,-0.8148794723082583
5281981,0.548897750661328,0.9115790570138826
5281990,0.5836359289866614,1.94357603022147
5281999,0.5075131445549617,2.163863589055086
5282006,0.48296504875995205,1.766377075618491
5282008,0.11542805919972099,2.32547381040791
5282012,0.7240193868421451,2.104183012482896
5282017,0.6957826260881788,2.507500575764002
5282022,1.1559856693064512,2.3939515445382993
5541998,-0.03785898523615219,2.063587913207315
5542004,-0.14296728074927184,2.3705700251242576
5542011,0.09731006755392645,2.30080174711541
5542020,0.5294434020753805,2.860711709399574
5582020,-1.7090880198225944,-0.36571956996690935
5661990,-1.2281432168432098,-1.0626473553292304
5661995,-1.3457132890469818,-1.062252674739072
5662000,-1.8588701578790434,-0.5729660088315347
5662012,-1.2827958092528566,-0.7799675538883886
5662018,-1.3682117370291826,-1.1077673694295596
5781982,0.649362255346527,0.9222696069822215
5781990,0.7997898457437612,1.2847894318359605
5781996,0.7482181031563656,1.8684511824076444
5782007,0.8711063238711594,2.712166470184344
5782008,0.6423015249495142,2.6174168027957423
5782018,0.9228151992828361,3.03676520866539
5862001,-1.2833168166534306,-1.453733175436189
5862012,-1.1492381657112427,-0.6252882031153197
5862018,-1.3804395295119438,-0.6376120713769593
6041996,-0.9551447210564356,-0.5307764824981214
6042001,-1.1693170644546018,-0.45624891163963344
6042012,-0.9646054337742703,-0.33656765479478884
6042018,-1.0517345356666428,-0.5663363829060085
6081996,-1.2012378902624468,-0.5026889220869004
6082001,-1.137470477524461,-0.3880062734660777
6082012,-1.2599721827670178,-0.07138905038207345
6082019,-1.4129891608826337,0.10238057048275997
6161990,-0.6295634443676966,-0.9178388785053981
6161999,-0.5264399644570615,-0.40834979002341953
6162005,-0.6773953976083601,-0.2842949383334039
6162008,-0.2351300781176462,-0.20277068631366607
6162012,-0.5470785846123691,0.062008878840906945
6162017,-0.42926230012983174,0.5973698151093582
6201990,0.07804784994131568,-0.36844303850703797
6201999,-0.6553881483637779,-0.21817005037878087
6202008,-0.15421751004183595,0.21841584973278183
6202020,-0.26766999148324827,0.33605184148166545
6301995,-1.8750179465586505,0.08584629153943744
6302001,-2.023765019859925,0.45477994728929544
6302018,-1.553640194288848,0.6557415579248896
6421998,0.49923105355295877,-0.9442190892393137
6421999,0.14276891924541033,-1.4553772974622996
6422005,-0.07590305450964453,-1.502807944459893
6422008,-0.09355448627821591,-1.1441293638099177
6422012,-0.2019982497064368,-1.155545090546306
6422018,-0.3832878771094933,-0.802826979088691
6431990,1.308867457261337,-0.8100721269945874
6431995,1.1988053652728528,-1.3118346244488588
6431999,1.2793204926587196,-1.2510073384224165
6432006,0.6275689854814471,-1.0172589479816174
6432008,0.41242426874819377,-0.9293944360853812
6432011,0.4685231592478446,-0.8614640700977785
6432017,0.3928834872591033,-0.5928632984824678
6462007,-1.2686115506113202,-1.1381915083687972
6462012,-1.0957093000236422,-0.7106276065878128
6881996,0.9128796586903789,-0.5565573062890606
6882001,0.7799864507107264,-0.6245383796479809
6882006,0.513169306371581,-0.2347948799436025
6882008,0.22069180480518816,-0.7893712151522636
6882017,0.4867114857881326,-0.13676139518504257
6882018,0.3155780799904623,-0.5766537576369223
7022002,-0.21010518831995595,-0.42274451796285567
7022020,0.0904834361830586,-0.1184675652604873
7031991,0.9089010134918974,-0.46795287468633906
7031998,0.49055748945589217,0.15494467771395762
7031999,0.7609559294770233,-0.040721641897770826
7032008,0.2237287735389994,0.24831690183241192
7032017,0.5894442604492719,0.561308026540578
7032022,0.7305567672534162,0.12405161617288883
7042001,-0.8422682849721883,0.22446145554926122
7042006,-0.5062213462564884,-0.057835001158616756
7042020,-0.44273748930226464,0.6141964363537404
7051992,0.7836359221150926,-0.08900591331635285
7051995,0.7704726132751503,0.19211088218533942
7051999,0.8971786140508647,0.7253218088298966
7052005,0.8740788384062624,0.8283692824196404
7052008,0.6369680816268941,0.7961931251953127
7052011,0.9511141508174297,0.8564630891067084
7052017,0.7769351748427974,1.2357849016306597
7101982,-0.4794865689677777,-0.5714397659121457
7101990,-0.8555982917683829,-0.5545298658259737
7101996,-1.2105338118445983,-0.6038910997178011
7102001,-0.9268161585181309,-0.2604229064526816
7102013,-0.2684390616473777,0.027228387764270067
7162001,-1.1414027478937736,-1.7292572665695944
7162012,-1.2249499751752382,-0.9324516401611475
7162020,-0.5772757695713294,-1.873901254008549
7241981,-0.20755820074200174,-0.3933962090709906
7241990,0.08789628141097572,0.25666784744838883
7241995,-0.30415996118394506,0.4930811400314051
7241999,0.16888677294113286,0.6121535975373048
7242000,0.11190954867070006,0.8064086762488364
7242007,0.19972811401375007,0.8213567835767537
7242008,0.1120315174431587,1.1964339184192243
7242011,0.5063014682207178,0.7640673360972489
7242017,0.5895440982252351,1.4356066881590028
7521981,0.9977275006637456,1.1976283496827578
7521990,0.8411254873032072,1.770400394398005
7521996,1.115168033355885,2.521156960924021
7521999,0.9732849085686565,2.813212796641186
7522006,1.270994905794945,3.0185671003559564
7522009,1.4720907467096105,2.9754298825405923
7522011,1.318615198684841,2.9060103873442533
7522017,1.1035264134229763,3.11996044979204
7561996,0.6951304935127187,1.4463152864053435
7562008,0.2847002324949521,1.942757320334182
7562017,0.6738944892461113,2.355870126897166
7642007,-0.6844317414104386,-0.18952875714742587
7642013,-0.22834170642715396,-0.14549703492724186
7642018,0.2554090202991865,0.06829197563486591
7802006,-1.770947202689796,-0.3122120115044222
7802010,-1.7517407420792002,-0.364831716092545
7882013,-0.8137613105964644,-1.708318935438312
7882019,-0.5907195051958241,-1.434548744113744
7921990,-0.7033484413824271,-0.47572056510331623
7922001,-0.3882741117203194,-1.3416081243662579
7922007,-1.1069406389045457,-0.7084574278351192
7922009,-0.8945761920402759,-1.1996239605146903
7922011,-1.0186350836760492,-0.7344916878001936
7922018,-0.45252489507020127,-0.7055194511939222
8002001,-1.217798472586478,-0.9654983168518224
8041996,1.1199879058027482,-1.312329399046517
8041999,1.1415926991773113,-1.332479795289468
8042006,0.36049176295580243,-1.0667267572861534
8042008,0.2973914288646,-1.2652108670726405
8042011,0.5295158218748027,-1.1947352318091842
8042020,0.43482571983524815,-0.49102444980455656
8071998,0.6495022747905802,-0.7060983108097999
8072001,0.2378189680724846,-0.5758382285710291
8072008,0.12846071191009412,-0.11630938768625178
8072019,0.09012706333600659,-0.2682477359350096
8182001,-1.4820288414681622,-0.7042226246446384
8261981,-0.4097248433438506,1.0011991273831362
8261990,-0.18406594143473598,1.2583025947869164
8262005,-0.208098123694875,1.8745414061323666
8262009,-0.0485728159901897,1.710457144691174
8262018,0.39921389070040914,2.336438639818763
8262022,0.9808068074642626,2.241443713582456
8342001,-1.7984633904911294,-0.6883563611540239
8401990,-1.070559448523887,1.2657059235585257
8401995,-1.2561857643958871,1.4329153752624075
8401999,-0.9013036365032429,1.6298871271545803
8402006,-0.6242146951625863,1.2721072402826286
8402011,-0.33140737203575477,1.2918593725582026
8402017,0.14563186370983058,1.4047539499929513
8542007,-1.2170609644672656,-0.8068086441547864
8581996,-0.18380011255085937,0.41007548813750466
8582006,-0.4850988294846321,0.967448195893492
8582011,-0.1857263274595387,0.7696296232918461
8582022,-0.32902338723142166,1.3619578257538234
8621996,-1.8163531781160884,-0.11334146089773418
8622000,-1.7268850193360752,0.15578014442496996
8622021,-1.0568183327078684,-0.2532916015857799
8872014,-1.3588680116294212,-1.2591062266246755
8942007,-0.5044323929986132,-0.9168707095661973
9091981,-0.8314461902473427,-0.11728643668664755
9091990,-1.0301751129140573,0.5862453295141544
9091999,-0.6191464682167913,0.6632147904257095
9092008,-0.5273128350062696,0.5437794863484007
9092022,0.11997218937413724,1.6775858736040545
9152008,-1.1282157876443664,-0.42858966365843465
